index,Better,Worse,label
3,frames/Knot_Tying/C002,frames/Knot_Tying/F004,1
56,frames/HandDrawing/A5,frames/HandDrawing/F1,1
30,frames/ChopstickUsing/B3,frames/ChopstickUsing/A2,1
40,frames/HandDrawing/B2,frames/HandDrawing/F2,1
3,frames/DoughRolling/S07,frames/DoughRolling/S30,1
12,frames/Sonic_Drawing/C4,frames/Sonic_Drawing/B3,1
315,frames/Knot_Tying/E005,frames/Knot_Tying/G003,1
144,frames/Needle_Passing/H005,frames/Needle_Passing/I002,1
22,frames/Needle_Passing/F004,frames/Needle_Passing/F001,1
58,frames/DoughRolling/S32,frames/DoughRolling/S20,1
196,frames/Knot_Tying/E005,frames/Knot_Tying/G003,1
228,frames/Suturing/C004,frames/Suturing/F002,1
104,frames/ChopstickUsing/E3,frames/ChopstickUsing/F2,1
121,frames/Needle_Passing/H005,frames/Needle_Passing/C005,1
66,frames/HandDrawing/A3,frames/HandDrawing/F2,1
87,frames/Knot_Tying/B003,frames/Knot_Tying/I002,1
37,frames/DoughRolling/S20,frames/DoughRolling/S22,1
245,frames/Knot_Tying/C002,frames/Knot_Tying/C003,1
6,frames/Needle_Passing/I003,frames/Needle_Passing/C004,1
218,frames/ChopstickUsing/H3,frames/ChopstickUsing/C5,1
256,frames/ChopstickUsing/D5,frames/ChopstickUsing/E3,1
196,frames/Knot_Tying/C001,frames/Knot_Tying/F001,1
62,frames/Needle_Passing/I005,frames/Needle_Passing/C003,1
7,frames/Sonic_Drawing/A3,frames/Sonic_Drawing/C1,0
364,frames/Suturing/D002,frames/Suturing/B002,1
51,frames/Suturing/F003,frames/Suturing/I003,1
11,frames/Sonic_Drawing/B4,frames/Sonic_Drawing/C5,1
0,frames/DoughRolling/S54,frames/DoughRolling/S30,1
143,frames/Needle_Passing/H005,frames/Needle_Passing/I003,1
278,frames/Suturing/F002,frames/Suturing/E002,1
236,frames/ChopstickUsing/G1,frames/ChopstickUsing/G2,1
65,frames/DoughRolling/S25,frames/DoughRolling/S53,1
189,frames/Suturing/G003,frames/Suturing/B004,1
65,frames/ChopstickUsing/D1,frames/ChopstickUsing/D5,1
132,frames/Needle_Passing/H002,frames/Needle_Passing/C004,1
121,frames/ChopstickUsing/C3,frames/ChopstickUsing/C4,1
13,frames/HandDrawing/E2,frames/HandDrawing/F1,1
24,frames/HandDrawing/B4,frames/HandDrawing/F4,1
6,frames/Sonic_Drawing/B4,frames/Sonic_Drawing/B5,1
48,frames/HandDrawing/B1,frames/HandDrawing/F5,1
347,frames/Suturing/E002,frames/Suturing/G003,1
63,frames/ChopstickUsing/E3,frames/ChopstickUsing/F3,1
4,frames/ChopstickUsing/H4,frames/ChopstickUsing/E4,1
34,frames/Needle_Passing/F004,frames/Needle_Passing/C004,1
264,frames/ChopstickUsing/B1,frames/ChopstickUsing/A1,1
152,frames/Suturing/I002,frames/Suturing/D003,1
105,frames/Needle_Passing/H002,frames/Needle_Passing/I003,1
270,frames/Suturing/H003,frames/Suturing/D001,1
191,frames/Knot_Tying/E001,frames/Knot_Tying/D001,1
13,frames/Knot_Tying/C005,frames/Knot_Tying/I002,1
82,frames/ChopstickUsing/C3,frames/ChopstickUsing/F3,1
32,frames/ChopstickUsing/H5,frames/ChopstickUsing/E3,1
111,frames/Needle_Passing/F001,frames/Needle_Passing/C001,1
95,frames/Suturing/I005,frames/Suturing/G002,1
292,frames/Knot_Tying/C005,frames/Knot_Tying/G001,1
166,frames/ChopstickUsing/D4,frames/ChopstickUsing/A2,1
90,frames/Needle_Passing/H004,frames/Needle_Passing/D004,1
215,frames/Suturing/H005,frames/Suturing/B005,1
56,frames/DoughRolling/S18,frames/DoughRolling/S40,1
101,frames/ChopstickUsing/D2,frames/ChopstickUsing/G3,1
29,frames/DoughRolling/S33,frames/DoughRolling/S08,1
2,frames/Knot_Tying/E003,frames/Knot_Tying/E002,1
209,frames/Needle_Passing/I004,frames/Needle_Passing/B002,1
53,frames/Suturing/D005,frames/Suturing/H001,1
170,frames/Suturing/C004,frames/Suturing/B002,1
64,frames/DoughRolling/S07,frames/DoughRolling/S19,1
332,frames/Suturing/D005,frames/Suturing/G003,1
161,frames/Suturing/F002,frames/Suturing/H004,1
63,frames/Needle_Passing/C001,frames/Needle_Passing/C003,1
155,frames/Needle_Passing/F001,frames/Needle_Passing/B003,1
381,frames/Suturing/F003,frames/Suturing/I003,1
169,frames/Suturing/B003,frames/Suturing/D004,1
228,frames/Suturing/I001,frames/Suturing/H001,1
265,frames/ChopstickUsing/D4,frames/ChopstickUsing/C2,1
67,frames/Knot_Tying/F002,frames/Knot_Tying/G003,1
18,frames/Knot_Tying/D004,frames/Knot_Tying/E002,0
275,frames/Knot_Tying/H004,frames/Knot_Tying/C003,1
30,frames/Needle_Passing/I002,frames/Needle_Passing/C002,1
115,frames/Suturing/E004,frames/Suturing/B005,1
48,frames/DoughRolling/S18,frames/DoughRolling/S20,1
215,frames/Knot_Tying/D004,frames/Knot_Tying/F005,1
160,frames/Knot_Tying/B002,frames/Knot_Tying/I003,1
247,frames/ChopstickUsing/A3,frames/ChopstickUsing/F1,1
77,frames/DoughRolling/S20,frames/DoughRolling/S51,1
35,frames/ChopstickUsing/B4,frames/ChopstickUsing/F4,0
183,frames/ChopstickUsing/D5,frames/ChopstickUsing/F1,1
245,frames/ChopstickUsing/D1,frames/ChopstickUsing/B5,1
233,frames/Knot_Tying/H003,frames/Knot_Tying/F004,1
164,frames/Needle_Passing/D005,frames/Needle_Passing/D002,1
251,frames/ChopstickUsing/C3,frames/ChopstickUsing/B4,1
64,frames/DoughRolling/S34,frames/DoughRolling/S51,0
399,frames/Suturing/C004,frames/Suturing/G001,1
382,frames/Suturing/G004,frames/Suturing/E004,1
343,frames/Suturing/H004,frames/Suturing/B003,1
89,frames/DoughRolling/S20,frames/DoughRolling/S22,1
59,frames/HandDrawing/A3,frames/HandDrawing/B5,1
151,frames/Suturing/E002,frames/Suturing/D005,1
217,frames/Knot_Tying/C005,frames/Knot_Tying/F001,1
192,frames/Suturing/B002,frames/Suturing/H001,1
2,frames/HandDrawing/A5,frames/HandDrawing/B4,1
60,frames/Suturing/G004,frames/Suturing/C005,1
81,frames/Needle_Passing/E005,frames/Needle_Passing/E003,1
263,frames/ChopstickUsing/H2,frames/ChopstickUsing/E4,1
61,frames/Sonic_Drawing/D5,frames/Sonic_Drawing/B3,1
216,frames/Needle_Passing/D002,frames/Needle_Passing/C002,1
246,frames/Needle_Passing/H005,frames/Needle_Passing/E003,1
28,frames/ChopstickUsing/B3,frames/ChopstickUsing/G1,1
62,frames/HandDrawing/A2,frames/HandDrawing/F3,1
66,frames/Suturing/H003,frames/Suturing/G003,1
63,frames/DoughRolling/S36,frames/DoughRolling/S50,1
55,frames/Suturing/F002,frames/Suturing/F004,1
376,frames/Suturing/G005,frames/Suturing/E004,1
155,frames/Needle_Passing/I004,frames/Needle_Passing/C003,1
197,frames/Needle_Passing/I005,frames/Needle_Passing/D004,1
209,frames/ChopstickUsing/D2,frames/ChopstickUsing/D1,1
62,frames/DoughRolling/S48,frames/DoughRolling/S37,1
41,frames/HandDrawing/A5,frames/HandDrawing/F4,1
150,frames/ChopstickUsing/A2,frames/ChopstickUsing/G3,1
90,frames/Knot_Tying/F005,frames/Knot_Tying/G001,1
302,frames/Knot_Tying/H004,frames/Knot_Tying/G005,1
94,frames/Needle_Passing/H005,frames/Needle_Passing/D005,1
5,frames/ChopstickUsing/C3,frames/ChopstickUsing/C4,1
82,frames/Needle_Passing/F003,frames/Needle_Passing/C002,1
297,frames/Knot_Tying/B001,frames/Knot_Tying/I005,1
76,frames/Needle_Passing/I002,frames/Needle_Passing/D001,1
126,frames/Knot_Tying/D004,frames/Knot_Tying/B001,1
58,frames/DoughRolling/S18,frames/DoughRolling/S17,1
28,frames/Suturing/E004,frames/Suturing/I005,0
222,frames/Suturing/D002,frames/Suturing/C005,1
71,frames/Knot_Tying/F002,frames/Knot_Tying/G002,1
120,frames/Needle_Passing/B002,frames/Needle_Passing/C003,1
107,frames/Knot_Tying/H005,frames/Knot_Tying/H003,1
30,frames/Knot_Tying/D005,frames/Knot_Tying/I002,1
226,frames/Knot_Tying/E004,frames/Knot_Tying/B003,1
92,frames/Suturing/G005,frames/Suturing/H005,1
115,frames/ChopstickUsing/B3,frames/ChopstickUsing/A5,1
200,frames/ChopstickUsing/A3,frames/ChopstickUsing/E2,1
58,frames/DoughRolling/S49,frames/DoughRolling/S40,1
67,frames/DoughRolling/S48,frames/DoughRolling/S35,1
223,frames/Suturing/F003,frames/Suturing/E002,1
117,frames/Suturing/E005,frames/Suturing/D005,1
202,frames/Knot_Tying/D002,frames/Knot_Tying/B002,1
213,frames/ChopstickUsing/D1,frames/ChopstickUsing/B2,1
299,frames/Suturing/E004,frames/Suturing/H001,1
195,frames/ChopstickUsing/F2,frames/ChopstickUsing/A4,1
257,frames/Suturing/G002,frames/Suturing/B004,1
115,frames/Knot_Tying/C005,frames/Knot_Tying/D001,1
263,frames/ChopstickUsing/H2,frames/ChopstickUsing/A4,1
33,frames/Sonic_Drawing/D5,frames/Sonic_Drawing/D3,1
185,frames/Suturing/F002,frames/Suturing/G001,1
68,frames/DoughRolling/S25,frames/DoughRolling/S29,1
71,frames/HandDrawing/B2,frames/HandDrawing/F1,1
39,frames/HandDrawing/A4,frames/HandDrawing/E4,1
55,frames/Sonic_Drawing/B2,frames/Sonic_Drawing/D1,1
298,frames/Suturing/I005,frames/Suturing/H001,1
222,frames/ChopstickUsing/D2,frames/ChopstickUsing/C2,1
144,frames/Needle_Passing/H005,frames/Needle_Passing/B001,1
21,frames/Sonic_Drawing/A1,frames/Sonic_Drawing/D1,1
201,frames/Knot_Tying/C002,frames/Knot_Tying/F005,1
80,frames/Needle_Passing/E004,frames/Needle_Passing/D003,1
46,frames/Sonic_Drawing/B1,frames/Sonic_Drawing/A2,1
128,frames/Knot_Tying/E003,frames/Knot_Tying/F002,1
198,frames/ChopstickUsing/D4,frames/ChopstickUsing/C2,1
248,frames/Knot_Tying/E001,frames/Knot_Tying/G002,1
221,frames/Knot_Tying/E003,frames/Knot_Tying/B002,1
178,frames/Suturing/E003,frames/Suturing/D005,1
41,frames/ChopstickUsing/H5,frames/ChopstickUsing/A4,1
176,frames/Needle_Passing/I004,frames/Needle_Passing/C004,1
127,frames/Suturing/I004,frames/Suturing/I001,1
18,frames/HandDrawing/A4,frames/HandDrawing/E5,1
2,frames/DoughRolling/S08,frames/DoughRolling/S47,1
48,frames/Sonic_Drawing/B2,frames/Sonic_Drawing/B5,1
84,frames/Needle_Passing/B003,frames/Needle_Passing/C005,1
375,frames/Suturing/I005,frames/Suturing/B002,1
294,frames/Suturing/I004,frames/Suturing/B003,1
58,frames/Knot_Tying/H005,frames/Knot_Tying/F004,1
177,frames/Knot_Tying/E005,frames/Knot_Tying/F002,1
57,frames/Needle_Passing/B003,frames/Needle_Passing/B001,1
217,frames/Knot_Tying/F001,frames/Knot_Tying/G003,1
76,frames/DoughRolling/S55,frames/DoughRolling/S41,1
249,frames/Knot_Tying/C001,frames/Knot_Tying/I002,1
233,frames/Knot_Tying/G002,frames/Knot_Tying/I001,1
140,frames/ChopstickUsing/E4,frames/ChopstickUsing/E1,1
63,frames/HandDrawing/A3,frames/HandDrawing/B3,1
31,frames/Sonic_Drawing/C3,frames/Sonic_Drawing/A2,1
159,frames/Needle_Passing/D005,frames/Needle_Passing/B001,1
50,frames/Knot_Tying/F002,frames/Knot_Tying/B001,1
301,frames/Suturing/I004,frames/Suturing/I005,1
286,frames/Knot_Tying/D002,frames/Knot_Tying/D001,1
22,frames/Sonic_Drawing/B2,frames/Sonic_Drawing/D3,0
36,frames/Needle_Passing/B004,frames/Needle_Passing/B003,1
60,frames/DoughRolling/S48,frames/DoughRolling/S51,1
150,frames/Knot_Tying/F005,frames/Knot_Tying/B002,1
181,frames/Knot_Tying/F002,frames/Knot_Tying/G003,1
333,frames/Knot_Tying/D001,frames/Knot_Tying/G005,1
108,frames/Needle_Passing/H004,frames/Needle_Passing/E004,1
91,frames/Suturing/I004,frames/Suturing/G001,1
154,frames/ChopstickUsing/A3,frames/ChopstickUsing/A4,1
113,frames/Needle_Passing/H002,frames/Needle_Passing/D005,1
181,frames/Suturing/H003,frames/Suturing/E001,1
64,frames/Needle_Passing/E005,frames/Needle_Passing/B001,1
67,frames/Suturing/H001,frames/Suturing/B001,1
25,frames/ChopstickUsing/C3,frames/ChopstickUsing/A4,1
79,frames/Suturing/E002,frames/Suturing/D003,1
273,frames/Suturing/E001,frames/Suturing/H001,1
157,frames/Suturing/F005,frames/Suturing/I004,1
165,frames/Suturing/E004,frames/Suturing/D003,1
14,frames/HandDrawing/B2,frames/HandDrawing/B5,0
111,frames/Knot_Tying/E005,frames/Knot_Tying/E001,1
318,frames/Suturing/I004,frames/Suturing/B005,1
341,frames/Suturing/H003,frames/Suturing/D002,1
34,frames/HandDrawing/B1,frames/HandDrawing/E1,1
122,frames/Knot_Tying/H004,frames/Knot_Tying/E001,1
299,frames/Suturing/H004,frames/Suturing/B005,1
49,frames/ChopstickUsing/F5,frames/ChopstickUsing/F3,1
39,frames/Sonic_Drawing/A3,frames/Sonic_Drawing/A1,1
265,frames/ChopstickUsing/E1,frames/ChopstickUsing/G5,1
22,frames/Suturing/H005,frames/Suturing/E004,1
36,frames/Knot_Tying/E001,frames/Knot_Tying/H003,1
8,frames/ChopstickUsing/A3,frames/ChopstickUsing/B2,0
245,frames/ChopstickUsing/A2,frames/ChopstickUsing/B5,1
41,frames/DoughRolling/S20,frames/DoughRolling/S34,1
45,frames/Knot_Tying/E005,frames/Knot_Tying/B003,1
280,frames/Suturing/C004,frames/Suturing/F005,1
91,frames/Needle_Passing/C005,frames/Needle_Passing/C002,1
162,frames/Knot_Tying/E005,frames/Knot_Tying/B004,1
258,frames/ChopstickUsing/A5,frames/ChopstickUsing/B5,1
207,frames/Knot_Tying/D005,frames/Knot_Tying/B004,1
281,frames/ChopstickUsing/F2,frames/ChopstickUsing/G3,1
59,frames/Knot_Tying/H005,frames/Knot_Tying/F001,1
166,frames/Knot_Tying/C005,frames/Knot_Tying/E001,1
52,frames/Needle_Passing/E004,frames/Needle_Passing/E003,1
241,frames/ChopstickUsing/F2,frames/ChopstickUsing/F4,1
251,frames/Suturing/F004,frames/Suturing/H005,1
4,frames/Needle_Passing/H005,frames/Needle_Passing/H004,1
52,frames/ChopstickUsing/E4,frames/ChopstickUsing/F4,1
261,frames/Knot_Tying/B001,frames/Knot_Tying/B002,1
58,frames/Suturing/C004,frames/Suturing/D002,1
68,frames/ChopstickUsing/F1,frames/ChopstickUsing/G4,0
125,frames/Needle_Passing/H002,frames/Needle_Passing/E001,1
44,frames/HandDrawing/F2,frames/HandDrawing/F4,0
65,frames/Knot_Tying/D002,frames/Knot_Tying/B002,1
1,frames/Knot_Tying/D005,frames/Knot_Tying/F001,1
59,frames/DoughRolling/S48,frames/DoughRolling/S47,1
329,frames/Knot_Tying/E003,frames/Knot_Tying/G002,1
313,frames/Knot_Tying/C002,frames/Knot_Tying/D004,1
194,frames/Suturing/C001,frames/Suturing/C005,1
151,frames/Suturing/D003,frames/Suturing/G003,1
39,frames/Sonic_Drawing/C3,frames/Sonic_Drawing/A1,1
0,frames/ChopstickUsing/H4,frames/ChopstickUsing/E2,1
174,frames/Knot_Tying/E005,frames/Knot_Tying/D001,1
215,frames/Knot_Tying/C004,frames/Knot_Tying/E002,1
157,frames/Knot_Tying/C003,frames/Knot_Tying/F005,1
215,frames/ChopstickUsing/E3,frames/ChopstickUsing/A5,1
76,frames/DoughRolling/S47,frames/DoughRolling/S35,1
55,frames/ChopstickUsing/C3,frames/ChopstickUsing/C2,1
132,frames/Knot_Tying/C003,frames/Knot_Tying/H003,1
93,frames/Needle_Passing/F001,frames/Needle_Passing/C005,1
2,frames/ChopstickUsing/C1,frames/ChopstickUsing/G1,1
14,frames/Suturing/F004,frames/Suturing/G004,1
217,frames/Suturing/H003,frames/Suturing/I002,1
152,frames/Needle_Passing/H002,frames/Needle_Passing/D002,1
15,frames/Suturing/C005,frames/Suturing/I003,0
152,frames/ChopstickUsing/E4,frames/ChopstickUsing/F4,1
141,frames/ChopstickUsing/D4,frames/ChopstickUsing/E1,1
103,frames/Knot_Tying/F004,frames/Knot_Tying/I002,1
332,frames/Knot_Tying/F005,frames/Knot_Tying/D001,1
123,frames/Knot_Tying/E003,frames/Knot_Tying/C004,1
353,frames/Suturing/I004,frames/Suturing/H005,1
16,frames/Knot_Tying/D002,frames/Knot_Tying/F001,0
13,frames/Needle_Passing/D005,frames/Needle_Passing/C002,1
367,frames/Suturing/E005,frames/Suturing/B002,1
140,frames/ChopstickUsing/B2,frames/ChopstickUsing/F3,1
276,frames/Suturing/G005,frames/Suturing/D001,1
135,frames/ChopstickUsing/A2,frames/ChopstickUsing/F3,1
89,frames/Knot_Tying/E003,frames/Knot_Tying/G001,1
185,frames/Knot_Tying/I001,frames/Knot_Tying/I003,1
262,frames/Suturing/E002,frames/Suturing/I005,1
186,frames/ChopstickUsing/E1,frames/ChopstickUsing/F3,1
318,frames/Suturing/G005,frames/Suturing/G001,1
185,frames/Suturing/C001,frames/Suturing/B003,1
41,frames/Knot_Tying/E003,frames/Knot_Tying/F005,1
275,frames/ChopstickUsing/D5,frames/ChopstickUsing/F3,1
340,frames/Suturing/C003,frames/Suturing/D001,1
115,frames/Knot_Tying/C002,frames/Knot_Tying/G005,1
185,frames/Needle_Passing/H005,frames/Needle_Passing/B003,1
289,frames/Suturing/F002,frames/Suturing/B002,1
57,frames/Sonic_Drawing/A5,frames/Sonic_Drawing/B3,1
21,frames/DoughRolling/S25,frames/DoughRolling/S16,1
231,frames/Knot_Tying/C001,frames/Knot_Tying/B001,1
277,frames/Suturing/F001,frames/Suturing/E002,1
37,frames/ChopstickUsing/B4,frames/ChopstickUsing/G3,0
73,frames/ChopstickUsing/D4,frames/ChopstickUsing/G3,1
65,frames/DoughRolling/S37,frames/DoughRolling/S40,1
226,frames/Knot_Tying/C001,frames/Knot_Tying/I005,1
92,frames/DoughRolling/S22,frames/DoughRolling/S37,1
188,frames/ChopstickUsing/C4,frames/ChopstickUsing/E5,1
207,frames/Suturing/F004,frames/Suturing/D001,1
109,frames/Needle_Passing/I005,frames/Needle_Passing/D001,1
191,frames/Knot_Tying/C005,frames/Knot_Tying/I001,1
59,frames/HandDrawing/E3,frames/HandDrawing/F1,1
30,frames/Sonic_Drawing/C4,frames/Sonic_Drawing/B5,1
193,frames/Suturing/F004,frames/Suturing/H004,1
6,frames/Suturing/F001,frames/Suturing/D004,1
166,frames/Suturing/F003,frames/Suturing/G001,1
52,frames/ChopstickUsing/D5,frames/ChopstickUsing/G1,1
352,frames/Suturing/F005,frames/Suturing/H005,1
238,frames/Suturing/E004,frames/Suturing/I003,1
21,frames/Suturing/F002,frames/Suturing/H001,1
110,frames/Needle_Passing/F004,frames/Needle_Passing/H002,1
188,frames/Needle_Passing/B003,frames/Needle_Passing/C003,1
262,frames/ChopstickUsing/H3,frames/ChopstickUsing/E2,1
0,frames/Knot_Tying/B002,frames/Knot_Tying/G001,0
166,frames/Needle_Passing/D002,frames/Needle_Passing/C003,1
116,frames/Knot_Tying/C001,frames/Knot_Tying/E001,1
11,frames/DoughRolling/S08,frames/DoughRolling/S29,1
113,frames/ChopstickUsing/D1,frames/ChopstickUsing/F1,1
287,frames/Suturing/F001,frames/Suturing/I002,1
232,frames/ChopstickUsing/B3,frames/ChopstickUsing/G3,1
80,frames/Suturing/C004,frames/Suturing/D004,1
225,frames/Suturing/C005,frames/Suturing/B005,1
35,frames/Knot_Tying/H003,frames/Knot_Tying/I001,1
22,frames/HandDrawing/A5,frames/HandDrawing/B4,1
88,frames/Suturing/E003,frames/Suturing/D003,1
28,frames/ChopstickUsing/C3,frames/ChopstickUsing/F4,1
69,frames/DoughRolling/S28,frames/DoughRolling/S40,1
162,frames/ChopstickUsing/D1,frames/ChopstickUsing/G5,1
73,frames/Knot_Tying/B003,frames/Knot_Tying/B002,1
12,frames/DoughRolling/S31,frames/DoughRolling/S30,1
113,frames/Knot_Tying/H005,frames/Knot_Tying/G002,1
370,frames/Suturing/D005,frames/Suturing/D004,1
306,frames/Suturing/G005,frames/Suturing/E002,1
130,frames/Suturing/F002,frames/Suturing/I003,1
288,frames/Knot_Tying/H005,frames/Knot_Tying/F005,1
128,frames/ChopstickUsing/D2,frames/ChopstickUsing/F5,1
154,frames/Needle_Passing/I004,frames/Needle_Passing/I003,1
50,frames/DoughRolling/S53,frames/DoughRolling/S33,1
365,frames/Suturing/E003,frames/Suturing/B001,1
176,frames/Knot_Tying/E003,frames/Knot_Tying/H003,1
225,frames/Suturing/E001,frames/Suturing/B001,1
58,frames/ChopstickUsing/D5,frames/ChopstickUsing/E4,1
216,frames/ChopstickUsing/D3,frames/ChopstickUsing/D5,1
348,frames/Suturing/E002,frames/Suturing/I001,1
282,frames/ChopstickUsing/C2,frames/ChopstickUsing/G3,1
243,frames/Suturing/H003,frames/Suturing/B005,1
31,frames/Knot_Tying/C005,frames/Knot_Tying/B003,1
210,frames/Suturing/F001,frames/Suturing/G002,1
131,frames/Knot_Tying/C004,frames/Knot_Tying/G005,1
35,frames/HandDrawing/A2,frames/HandDrawing/B2,1
110,frames/Needle_Passing/F004,frames/Needle_Passing/B001,1
237,frames/Knot_Tying/D005,frames/Knot_Tying/G002,1
39,frames/Suturing/F003,frames/Suturing/E005,1
118,frames/Suturing/F003,frames/Suturing/D001,1
125,frames/Suturing/C003,frames/Suturing/E005,1
29,frames/DoughRolling/S25,frames/DoughRolling/S48,1
33,frames/Sonic_Drawing/D5,frames/Sonic_Drawing/A4,1
32,frames/ChopstickUsing/B3,frames/ChopstickUsing/G4,1
6,frames/ChopstickUsing/F2,frames/ChopstickUsing/E5,1
246,frames/Suturing/G004,frames/Suturing/H004,1
75,frames/Needle_Passing/E004,frames/Needle_Passing/E001,1
84,frames/Knot_Tying/D001,frames/Knot_Tying/H003,1
5,frames/Sonic_Drawing/B5,frames/Sonic_Drawing/A2,1
194,frames/Knot_Tying/G001,frames/Knot_Tying/I002,1
59,frames/DoughRolling/S08,frames/DoughRolling/S35,1
2,frames/Sonic_Drawing/D5,frames/Sonic_Drawing/A3,1
24,frames/Needle_Passing/I005,frames/Needle_Passing/I003,1
250,frames/ChopstickUsing/D5,frames/ChopstickUsing/B5,1
351,frames/Suturing/H005,frames/Suturing/I001,1
137,frames/Knot_Tying/E005,frames/Knot_Tying/G005,1
222,frames/Knot_Tying/D005,frames/Knot_Tying/I005,1
26,frames/Knot_Tying/C003,frames/Knot_Tying/B002,1
173,frames/Knot_Tying/C004,frames/Knot_Tying/D003,1
310,frames/Suturing/G001,frames/Suturing/D004,1
51,frames/HandDrawing/A5,frames/HandDrawing/A3,1
297,frames/Knot_Tying/F002,frames/Knot_Tying/F003,1
210,frames/ChopstickUsing/D4,frames/ChopstickUsing/B1,1
403,frames/Suturing/F002,frames/Suturing/G004,1
12,frames/HandDrawing/A2,frames/HandDrawing/F4,1
62,frames/HandDrawing/A5,frames/HandDrawing/F1,1
157,frames/Knot_Tying/E005,frames/Knot_Tying/D003,1
70,frames/DoughRolling/S25,frames/DoughRolling/S32,1
14,frames/Knot_Tying/D003,frames/Knot_Tying/I001,1
245,frames/ChopstickUsing/D2,frames/ChopstickUsing/H2,1
100,frames/Suturing/F003,frames/Suturing/C001,1
0,frames/Suturing/B001,frames/Suturing/G001,0
75,frames/Needle_Passing/H004,frames/Needle_Passing/D004,1
269,frames/Knot_Tying/D002,frames/Knot_Tying/H003,1
24,frames/Knot_Tying/F002,frames/Knot_Tying/D002,1
28,frames/ChopstickUsing/D4,frames/ChopstickUsing/H1,1
259,frames/ChopstickUsing/H5,frames/ChopstickUsing/C2,1
169,frames/Needle_Passing/B004,frames/Needle_Passing/E005,1
309,frames/Suturing/C004,frames/Suturing/I004,1
91,frames/Suturing/F003,frames/Suturing/B005,1
160,frames/Suturing/C005,frames/Suturing/D003,1
254,frames/ChopstickUsing/D1,frames/ChopstickUsing/G3,1
10,frames/DoughRolling/S09,frames/DoughRolling/S50,1
234,frames/Needle_Passing/B003,frames/Needle_Passing/C004,1
13,frames/DoughRolling/S15,frames/DoughRolling/S17,1
19,frames/DoughRolling/S25,frames/DoughRolling/S29,1
216,frames/ChopstickUsing/D1,frames/ChopstickUsing/B1,1
198,frames/Knot_Tying/C005,frames/Knot_Tying/F001,1
258,frames/Needle_Passing/B004,frames/Needle_Passing/C005,1
